Daily Steps,Sleep Duration,Physical Activity Level,Age,Gender,Chronotype
0.4746392341763109,0.2632471386180585,54,41,0,0
0.3944849264180597,0.1873675286138194,73,23,0,0
0.1148735533647663,0.1911827045358202,36,49,0,0
0.5773681954564938,0.2967359050445103,67,47,1,0
0.6452350335762251,0.3081814328105129,67,45,0,0
0.3554793541934562,0.3569309029249682,70,44,1,0
0.8146878125446493,0.3480288257736329,85,26,1,0
0.2590370052864694,0.2573124205171683,57,43,0,0
0.1433061865980854,0.1470962272149215,47,31,0,0
0.756250892984712,0.298007630351844,88,35,0,0
0.985997999714245,0.2132259431962696,40,33,1,0
0.2147449635662237,0.221704111911827,48,29,1,0
0.0802971853121874,0.188639253921153,79,27,1,0
0.1713101871695956,0.1068249258160237,72,32,1,0
0.8392627518216889,0.0907164052564646,76,34,0,0
0.9568509787112444,0.2742687579482831,38,48,1,0
0.5586512358908415,0.2734209410767274,78,42,1,0
0.5522217459637091,0.2560406952098347,55,35,1,0
0.454064866409487,0.1017380245866892,39,50,0,0
0.2881840262894699,0.1080966511233573,88,30,0,0
0.9961423060437208,0.1301398897838067,59,42,1,0
0.6732390341477354,0.2657905892327257,83,27,0,0
0.2274610658665523,0.1496396778295887,87,46,0,0
0.2684669238462638,0.3056379821958457,86,40,1,0
0.4224889269895699,0.3827893175074183,86,50,0,0
0.9619945706529504,0.1042814752013565,53,32,0,0
0.1371624517788255,0.3217465027554048,35,30,0,0
0.8119731390198599,0.2327257312420517,82,28,0,0
0.3881983140448636,0.1517592200084781,58,26,1,0
0.7085297899699958,0.2568885120813904,56,22,1,0
0.2506072296042292,0.3420941076727427,89,49,0,0
0.906986712387484,0.0546841882153454,34,32,0,0
0.4417773967709673,0.2742687579482831,71,36,1,0
0.3684812116016573,0.2776600254345061,33,48,1,0
0.3473353336190884,0.3620178041543026,44,37,0,0
0.922560365766538,0.1420093259855871,34,44,1,0
0.7141020145735104,0.1835523526918185,81,49,1,0
0.5512216030861552,0.1848240779991521,53,25,0,0
0.4460637233890555,0.148791860958033,57,44,1,0
0.1853121874553507,0.3183552352691818,36,42,0,0
0.68381197313902,0.3509961848240779,59,34,0,0
0.3633376196599513,0.099194573972022,68,24,0,0
0.3269038434062009,0.0945315811784654,58,27,0,0
0.5703671953136162,0.3624417125900805,45,31,1,0
0.8792684669238462,0.1780415430267062,81,25,0,0
0.1850264323474781,0.3611699872827469,45,26,1,0
0.491213030432919,0.2708774904620601,69,49,1,0
0.5965137876839548,0.1352267910131411,45,48,0,0
0.9041291613087584,0.2759643916913946,51,30,0,0
0.1783111873124732,0.1759220008478169,75,31,1,0
0.0744392056008,0.2683340398473929,63,40,1,0
0.0944420631518788,0.1771937261551504,77,39,0,0
0.2750392913273325,0.3073336159389572,81,43,1,0
0.3816259465637948,0.0580754557015684,69,50,0,0
0.5380768681240178,0.0864773208986858,34,50,1,0
0.5669381340191456,0.1937261551504875,37,44,0,0
0.5520788684097728,0.0970750317931326,42,24,0,0
0.3984854979282755,0.1326833403984739,59,50,0,0
0.2223174739248463,0.2967359050445103,68,31,1,0
0.7543934847835405,0.1080966511233573,71,26,1,0
0.8981283040434349,0.2759643916913946,43,46,1,0
0.7995427918274038,0.3158117846545146,67,25,0,0
0.1377339619945706,0.142433234421365,64,28,1,0
0.6140877268181169,0.347604917337855,50,27,1,0
0.3526218031147307,0.1695633743111488,77,36,0,0
0.9299899985712246,0.2369648155998304,51,36,1,0
0.7796828118302614,0.2967359050445103,67,44,0,0
0.0564366338048292,0.3098770665536244,87,27,0,0
0.0307186740962994,0.0941076727426875,39,23,1,0
0.7023860551507359,0.3548113607460788,33,49,0,0
0.6850978711244464,0.3416701992369648,74,34,0,0
0.3124732104586369,0.0182280627384484,86,43,0,0
0.385340762966138,0.2212802034760491,33,47,0,0
0.0665809401343048,0.0491733785502331,71,34,0,0
0.2010287183883412,0.2301822806273844,56,47,1,0
0.2967566795256465,0.1284442560406952,63,50,0,0
0.2261751678811259,0.1729546417973717,41,34,1,0
0.7008144020574367,0.042814752013565,33,43,1,0
0.9728532647521076,0.1428571428571428,80,44,1,0
0.141020145735105,0.0949554896142433,74,43,0,0
0.5837976853836262,0.1831284442560407,77,26,1,0
0.7511073010430063,0.0970750317931326,65,28,1,0
0.8565509358479784,0.278083933870284,46,28,1,0
0.5689384197742535,0.1907587961000424,88,46,1,0
0.5185026432347478,0.0504451038575667,61,40,0,0
0.265466495213602,0.1903348876642645,64,50,1,0
0.38948421203029,0.1398897838066977,44,50,1,0
0.622374624946421,0.1704111911827045,48,22,1,0
0.8251178739819975,0.9563374311148792,81,23,0,0
0.2253179025575081,0.9957609156422212,36,35,1,0
0.8621231604514932,0.1038575667655786,47,40,0,0
0.0610087155307901,0.1280203476049173,67,46,0,0
0.9982854693527649,0.0207715133531157,68,35,1,0
0.6949564223460494,0.1827045358202628,53,24,1,0
0.3810544363480497,0.950402713013989,48,22,1,0
0.9499928561223032,0.9974565493853328,33,35,1,0
0.0405772253179025,0.1899109792284866,67,25,1,0
0.019145592227461,0.1822806273844849,71,49,0,0
0.437491070152879,0.1496396778295887,81,33,1,0
0.270181454493499,0.0949554896142433,57,25,0,0
0.272181740248607,0.2560406952098347,72,49,0,0
0.0602943277611087,0.3166596015260703,61,43,1,0
0.7711101585940849,0.0479016532428995,57,34,1,0
0.1207315330761537,0.1004662992793556,79,30,0,0
0.4133447635376482,0.2166172106824926,41,46,1,0
0.5719388484069152,0.1364985163204747,30,45,0,0
0.5953707672524646,0.3403984739296312,42,41,1,0
0.3667666809544221,0.0029673590504451,64,28,1,0
0.8761251607372482,0.8647732089868587,33,22,1,0
0.3593370481497356,0.049597286986011,45,34,1,0
0.2113159022717531,0.0474777448071216,72,28,1,0
0.6160880125732247,0.0974989402289105,48,42,1,0
0.6416630947278184,0.2717253073336159,39,47,1,0
0.8424060580082868,0.2297583721916066,68,50,0,0
0.0702957565366481,0.0445103857566765,73,33,1,0
0.9429918559794256,0.1759220008478169,59,45,0,0
0.5393627661094442,0.2233997456549385,82,49,0,0
0.5553650521503072,0.9050445103857568,89,44,1,0
0.2606086583797685,0.0618906316235693,47,34,0,0
0.4276325189312758,0.135650699448919,75,22,1,0
0.5716530932990427,0.9453158117846544,36,44,0,0
0.2161737391055864,0.3018228062738448,54,28,1,0
0.2604657808258322,0.0161085205595591,59,28,1,0
0.6868124017716817,0.3022467147096227,62,25,0,0
0.0268609801400199,0.013141161509114,69,33,1,0
0.0074296328046863,0.0928359474353539,83,23,1,0
0.2003143306186597,0.0970750317931326,72,39,1,0
0.9189884269181312,0.1509114031369224,63,25,1,0
0.7539648521217317,0.1763459092835947,58,50,0,0
0.8146878125446493,0.778295888088173,47,25,1,0
0.3676239462780397,0.1805849936413734,38,50,0,0
0.3927703957708244,0.1080966511233573,37,49,0,0
0.1287326760965852,0.3204747774480712,41,49,0,0
0.4860694384912131,0.2284866468842729,48,31,1,0
0.8928418345477926,0.2619754133107249,64,26,0,0
0.2708958422631804,0.1733785502331496,46,24,0,0
0.3841977425346478,0.0987706655362441,37,26,0,0
0.7331047292470354,0.9037727850784232,58,34,0,0
0.0151450207172453,0.8295888088172955,72,24,0,0
0.5506500928704101,0.0614667231877914,38,26,0,0
0.5110730104300615,0.9376854599406528,78,32,1,0
0.7771110158594086,0.9376854599406528,45,43,0,0
0.3501928846978139,0.0542602797795676,76,37,1,0
0.5295042148878412,0.2793556591776176,67,45,0,0
0.0547221031575939,0.986858838490886,57,31,0,0
0.2936133733390484,0.9351420093259856,56,32,0,0
0.2604657808258322,0.2708774904620601,66,48,0,0
0.5469352764680668,0.2140737600678253,44,24,0,0
0.8778396913844835,0.188639253921153,64,34,1,0
0.68381197313902,0.0474777448071216,65,24,1,0
0.8084012001714531,0.1776176345909283,36,26,1,0
0.4519217031004429,0.9440440864773209,30,46,1,0
0.6878125446492356,0.9944891903348876,81,28,1,0
0.4963566223746249,0.1420093259855871,42,44,0,0
0.3477639662808972,0.1437049597286986,56,41,1,0
0.3840548649807115,0.0466299279355659,49,28,1,0
0.6206600942991856,0.9991521831284442,78,39,1,0
0.272753250464352,0.1716829164900381,53,30,1,0
0.8252607515359338,0.8512081390419669,31,38,0,0
0.3449064152021717,0.2361169987282747,33,45,1,0
0.6443777682526075,0.172106824925816,74,23,1,0
0.6445206458065438,0.1369224247562526,84,34,0,0
0.4876410915845121,0.8999576091564222,58,27,0,0
0.8118302614659236,0.2560406952098347,63,22,0,0
0.0105729389912844,0.7804154302670623,31,36,1,0
0.3624803543363337,0.8596863077575244,84,25,0,0
0.8236890984426346,0.2301822806273844,73,45,0,0
0.2821831690241463,0.8919033488766426,73,26,0,0
0.0574367766823831,0.9940652818991096,78,37,1,0
0.3571938848406915,0.8906316235693091,34,37,1,0
0.7455350764394915,0.0589232725731242,63,41,1,0
0.8046863837691098,0.1504874947011445,54,34,1,0
0.5816545220745821,0.1305637982195845,42,40,0,0
0.7196742391770252,0.1788893598982619,55,49,0,0
0.0740105729389912,0.0885968630775752,67,33,1,0
0.8004000571510217,0.1407376006782535,41,27,1,0
0.2764680668666952,0.1377702416278084,41,38,1,0
0.7863980568652664,0.2170411191182704,68,26,0,0
0.1101585940848692,0.9571852479864348,41,36,1,0
0.4422060294327761,0.2191606612971598,84,34,0,0
0.3969138448349764,0.3488766426451886,73,32,1,0
0.5923703386198029,0.9576091564222128,77,37,0,0
0.6042291755965139,0.2729970326409495,84,40,0,0
0.3669095585083584,0.2653666807969478,90,43,1,0
0.4502071724532076,0.0847816871555744,33,36,0,0
0.6226603800542936,0.9966087325137772,73,39,0,0
0.7261037291041577,0.2259431962696057,79,41,0,0
0.1491641663094728,0.2212802034760491,61,28,1,0
0.1130161451635948,0.947011445527766,67,48,1,0
0.9991427346763824,0.013141161509114,89,43,0,0
0.7979711387341049,0.0869012293344637,47,25,0,0
0.8148306900985856,0.1458245019075879,66,50,0,0
0.7825403629089871,0.1364985163204747,47,32,0,0
0.0141448778396913,0.1504874947011445,58,24,1,0
0.3456208029718531,0.3950826621449766,73,31,0,0
0.671953136162309,0.1373463331920305,49,29,0,0
0.6258036862408916,0.1941500635862653,83,22,1,0
0.5070724389198457,0.0555320050869012,67,44,1,0
0.4924989284183455,0.8588384908859686,83,27,1,0
0.2917559651378768,0.8295888088172955,50,30,0,0
0.103300471495928,0.1831284442560407,57,43,0,0
0.7229604229175597,0.7842306061890632,39,36,0,0
0.6868124017716817,0.8185671894870707,89,40,1,0
0.2974710672953279,0.3175074183976261,54,28,1,0
0.0382911844549221,0.2687579482831708,75,44,1,0
0.7291041577368196,0.946587537091988,62,41,0,0
0.0164309187026718,0.9448919033488766,66,29,1,0
0.8164023431918845,0.9821958456973294,65,38,0,0
0.8065437919702816,0.9508266214497668,89,33,1,0
0.3039005572224603,0.1797371767698177,64,46,1,0
0.9478496928132591,0.3997456549385332,32,41,1,0
0.1693099014144877,0.0033912674862229,32,24,1,0
0.4277753964852122,0.8986858838490885,85,29,0,0
0.4237748249749964,0.0194997880457821,58,34,1,0
0.2156022288898413,0.9898261975413312,57,39,1,0
0.7118159737105301,0.9944891903348876,71,48,0,0
0.0601514502071724,0.983467571004663,63,35,1,0
0.5099299899985712,0.3416701992369648,74,25,1,0
0.0384340620088584,0.1733785502331496,87,46,0,0
0.7186740962994713,0.1000423908435777,30,27,1,0
0.2734676382340334,0.1784654514624841,58,36,1,0
0.4046292327475354,0.1475201356506994,51,30,1,0
0.6898128304043436,0.0873251377702416,79,22,0,0
0.603371910272896,0.9775328529037728,48,28,1,0
0.0174310615802257,0.1415854175498092,65,23,0,0
0.405486498071153,0.8660449342941924,90,24,0,0
0.8535505072153164,0.8715557439593047,75,40,1,0
0.6578082583226175,0.152183128444256,68,30,0,0
0.8239748535505071,0.9554896142433232,69,23,0,0
0.2128875553650521,0.0657058075455701,85,44,1,0
0.7871124446349478,0.1441288681644764,33,43,1,0
0.4233461923131876,0.1432810512929207,37,24,0,0
0.0025717959708529,0.1517592200084781,66,34,0,0
0.1018716959565652,0.2272149215769394,53,39,1,0
0.2021717388198314,0.0144128868164476,71,33,0,0
0.2690384340620089,0.9944891903348876,76,24,1,0
0.2854693527646806,0.9847392963119966,43,25,1,0
0.0308615516502357,0.0118694362017804,66,45,0,0
0.0660094299185597,0.1793132683340398,56,36,0,0
0.1995999428489784,0.8995337007206443,61,48,1,0
0.8991284469209888,0.1788893598982619,37,44,1,0
0.5720817259608515,0.9847392963119966,36,29,1,0
0.3840548649807115,0.095803306485799,78,42,0,0
0.3186169452778968,0.2318779143704959,83,26,0,0
0.9322760394342048,0.0089020771513353,35,48,0,0
0.0810115730818687,0.1030097498940229,78,39,1,0
0.4440634376339477,0.1432810512929207,90,46,1,0
0.9011287326760966,0.1844001695633743,61,32,0,0
0.8268324046292328,0.2361169987282747,90,23,0,0
0.118302614659237,0.1097922848664688,67,38,0,0
0.6443777682526075,0.0046629927935565,56,33,0,0
0.3896270895842263,0.1309877066553624,64,28,0,0
0.2481783111873124,0.1763459092835947,47,28,1,0
0.7725389341334477,0.2619754133107249,34,43,0,0
0.3579082726103729,0.2344213649851632,61,41,1,0
0.0644377768252607,0.3107248834251802,40,28,0,0
0.5503643377625376,0.1844001695633743,31,27,1,0
0.1394484926418059,0.0542602797795676,55,25,0,0
0.9608515502214604,0.1271725307333616,45,33,1,0
0.44934990712959,0.9097075031793131,75,38,0,0
0.5187883983426204,0.1928783382789317,73,40,0,0
0.3786255179311329,0.218312844425604,75,27,1,0
0.9061294470638664,0.857566765578635,63,35,0,0
0.7648235462208888,0.1072488342518016,74,25,1,0
0.2121731675953707,0.0033912674862229,66,25,1,0
0.7298185455065009,0.1513353115727002,87,30,1,0
0.0647235319331333,0.9516744383213226,33,25,0,0
0.2398914130590084,0.1733785502331496,64,25,1,0
0.6782397485355052,0.1899109792284866,65,29,0,0
0.7855407915416488,0.0852055955913522,62,42,1,0
0.7502500357193884,0.9851632047477744,31,22,0,0
0.3631947421060151,0.0016956337431114,77,41,1,0
0.8488355479354193,0.0902924968206867,70,42,1,0
0.326475210744392,0.9342941924544298,56,36,1,0
0.7863980568652664,0.2289105553200509,54,26,1,0
0.858979854264895,0.0640101738024586,42,38,0,0
0.3431918845549364,0.0161085205595591,64,22,1,0
0.7772538934133448,0.108944467994913,69,46,0,0
0.0174310615802257,0.0199236964815599,62,49,0,0
0.9078439777111016,0.1377702416278084,34,24,0,0
0.4306329475639376,0.0936837643069097,56,24,1,0
0.8638376910987284,0.0474777448071216,70,49,1,0
0.2514644949278468,0.0004239084357778,66,39,0,0
0.5489355622231747,0.1767698177193726,88,22,0,0
0.5873696242320332,0.1008902077151335,72,49,1,0
0.4406343763394771,0.1470962272149215,34,35,1,0
0.2657522503214745,0.1776176345909283,55,40,0,0
0.795399342763252,0.1386180584993641,71,30,0,0
0.3406200885840834,0.2297583721916066,58,25,1,0
0.5776539505643663,0.9487070792708774,64,34,0,0
0.5176453779111302,0.3056379821958457,44,22,0,0
0.138448349764252,0.893598982619754,77,46,0,0
0.5495070724389198,0.1941500635862653,50,43,0,0
0.5069295613659094,0.2776600254345061,37,38,1,0
0.9884269181311616,0.2619754133107249,86,44,0,1
0.408058294042006,0.2662144976685036,33,35,0,1
0.4583511930275753,0.3187791437049597,39,39,0,1
0.3407629661380197,0.4857990674014413,36,31,1,1
0.5489355622231747,0.3883001271725307,42,50,1,1
0.8785540791541648,0.3018228062738448,41,25,0,1
0.900271467352479,0.4277236116998728,90,33,0,1
0.5686526646663809,0.3459092835947435,46,26,1,1
0.2077439634233462,0.2602797795676134,61,33,0,1
0.0027146735247892,0.3060618906316235,54,33,1,1
0.8575510787255323,0.5180161085205596,71,37,1,1
0.3757679668524075,0.304366256888512,53,25,1,1
0.6365195027861124,0.4434082238236541,79,50,0,1
0.7775396485212174,0.1801610852055956,87,44,1,1
0.2431775967995427,0.364137346333192,65,26,0,1
0.0560080011430204,0.30479016532429,62,36,0,1
0.635805115016431,0.4268757948283171,53,39,0,1
0.7863980568652664,0.3514200932598558,49,39,0,1
0.0145735105015001,0.3204747774480712,45,43,0,1
0.7931133019002714,0.1924544298431539,44,28,0,1
0.0145735105015001,0.3819415006358626,69,22,1,1
0.4707815402200315,0.3446375582874099,89,29,1,1
0.2337476782397485,0.218312844425604,36,24,0,1
0.2540362908986998,0.50996184824078,87,28,0,1
0.4887841120160022,0.2742687579482831,77,50,0,1
0.7012430347192455,0.3967782958880881,62,28,1,1
0.196313759108444,0.3976261127596439,35,34,1,1
0.618231175882269,0.2619754133107249,34,29,1,1
0.910558651235891,0.3454853751589656,63,22,0,1
0.2766109444206315,0.258160237388724,67,29,1,1
0.5652236033719102,0.4264518863925392,90,26,0,1
0.2587512501785969,0.2708774904620601,45,50,0,1
0.5742248892698958,0.4705383637134379,76,45,0,1
0.8911273039005572,0.3001271725307333,66,45,0,1
0.9639948564080584,0.3005510809665112,40,31,1,1
0.7855407915416488,0.2975837219160661,87,44,0,1
0.4436348049721389,0.192030521407376,53,33,1,1
0.367766823831976,0.2161933022467146,88,31,1,1
0.1993141877411058,0.4332344213649852,48,44,0,1
0.5115016430918703,0.278083933870284,47,31,1,1
0.2576082297471067,0.3463331920305214,79,37,0,1
0.5322188884126304,0.2356930902924968,42,34,0,1
0.0841548792684668,0.2259431962696057,40,40,1,1
0.0235747963994856,0.5743959304790166,60,42,0,1
0.3486212316045149,0.387452310300975,85,36,1,1
0.3893413344763538,0.5553200508690123,76,48,1,1
0.2934704957851122,0.26494277236117,37,23,1,1
0.5867981140162881,0.4323866044934293,49,26,1,1
0.7232461780254322,0.4239084357778719,51,23,0,1
0.6940991570224317,0.3866044934294192,76,25,1,1
0.7826832404629234,0.3497244595167443,35,25,1,1
0.0157165309329904,0.1877914370495972,76,29,0,1
0.920988712673239,0.3433658329800763,39,41,0,1
0.415345049292756,0.2704535820262823,33,45,0,1
0.2840405772253179,0.2623993217465027,75,27,0,1
0.3653379054150593,0.3098770665536244,32,40,1,1
0.2077439634233462,0.2670623145400593,73,31,1,1
0.7449635662237464,0.258160237388724,59,27,1,1
0.7696813830547222,0.1784654514624841,57,24,0,1
0.6055150735819403,0.4357778719796523,87,24,0,1
0.9964280611515932,0.2573124205171683,82,36,1,1
0.6442348906986712,0.1394658753709199,81,29,1,1
0.2404629232747535,0.3073336159389572,71,35,0,1
0.2864694956422345,0.2776600254345061,75,40,0,1
0.4952136019431348,0.3480288257736329,34,33,0,1
0.3580511501643092,0.4442560406952098,55,48,1,1
0.6636662380340048,0.4726579058923272,67,45,1,1
0.5055007858265467,0.2704535820262823,57,26,0,1
0.381768824117731,0.4366256888512081,67,25,1,1
0.9618516930990142,0.3548113607460788,66,28,1,1
0.3699099871410202,0.4891903348876642,88,44,0,1
0.1775967995427918,0.261551504874947,74,28,1,1
0.2661808829832833,0.2679101314116151,67,44,1,1
0.9337048149735676,0.3615938957185248,62,26,0,1
0.9499928561223032,0.152183128444256,31,33,0,1
0.7245320760108587,0.4294192454429843,51,25,1,1
0.2284612087441062,0.3493005510809665,51,39,0,1
0.8941277325332191,0.3590504451038576,67,26,0,1
0.1171595942277468,0.3124205171682916,48,42,1,1
0.7081011573081868,0.3192030521407376,31,45,0,1
0.1651664523503357,0.4480712166172106,52,41,0,1
0.7775396485212174,0.4455277660025434,56,48,1,1
0.0695813687669666,0.2225519287833827,36,38,0,1
0.835262180311473,0.3446375582874099,58,34,1,1
0.8526932418916988,0.3548113607460788,43,49,1,1
0.4362051721674524,0.3035184400169563,72,29,0,1
0.5675096442348907,0.5311572700296736,77,46,1,1
0.8825546506643807,0.2984315387876218,58,45,0,1
0.5422203171881698,0.3844849512505299,88,28,1,1
0.8689812830404344,0.3560830860534125,56,24,1,1
0.4227746820974425,0.3158117846545146,86,29,0,1
0.1574510644377768,0.3488766426451886,85,43,0,1
0.9401343049007,0.311148791860958,50,26,0,1
0.906986712387484,0.3984739296311996,75,34,0,1
0.0817259608515502,0.314540059347181,49,36,0,1
0.3179025575082155,0.3832132259431962,84,33,1,1
0.3284754964994999,0.311148791860958,79,50,1,1
0.3337619659951422,0.2356930902924968,84,28,1,1
0.5573653379054151,0.2988554472233997,88,42,0,1
0.555793684812116,0.4366256888512081,52,24,0,1
0.7579654236319475,0.3993217465027553,53,39,1,1
0.8601228746963852,0.4391691394658753,32,32,0,1
0.6650950135733675,0.2123781263247138,79,25,0,1
0.6743820545792256,0.3158117846545146,76,30,0,1
0.7022431775967997,0.1377702416278084,86,30,1,1
0.5033576225175025,0.3933870284018652,64,25,1,1
0.9495642234604944,0.1776176345909283,31,47,0,1
0.6832404629232747,0.3433658329800763,40,47,0,1
0.3783397628232604,0.314540059347181,80,35,1,1
0.6175167881125876,0.2768122085629504,76,22,0,1
0.4964994999285612,0.3904196693514201,79,40,1,1
0.8772681811687384,0.344213649851632,77,25,0,1
0.1830261465923703,0.3870284018651971,85,50,1,1
0.2431775967995427,0.4442560406952098,42,44,1,1
0.0861551650235747,0.5184400169563375,37,50,0,1
0.8411201600228604,0.1937261551504875,32,26,1,1
0.5320760108586942,0.2153454853751589,38,32,1,1
0.21488784112016,0.3560830860534125,73,25,1,1
0.843406200885841,0.3107248834251802,43,22,0,1
0.2231747392484641,0.3827893175074183,37,26,1,1
0.2903271895985141,0.2233997456549385,38,33,0,1
0.1973139019859979,0.340822382365409,31,39,0,1
0.0028575510787255,0.4459516744383213,87,26,1,1
0.7519645663666239,0.2776600254345061,89,26,1,1
0.1077296756679525,0.2365409071640525,52,42,1,1
0.5886555222174596,0.3420941076727427,57,29,1,1
0.1380197171024432,0.2738448495125053,50,45,1,1
0.5006429489927132,0.258160237388724,45,23,1,1
0.8494070581511646,0.2742687579482831,71,45,1,1
0.1491641663094728,0.3060618906316235,78,45,1,1
0.4159165595085012,0.2327257312420517,38,46,1,1
0.6738105443634805,0.3119966087325138,78,47,0,1
0.522217459637091,0.3988978380669775,79,41,0,1
0.9941420202886126,0.2653666807969478,81,24,1,1
0.1154450635805115,0.4790165324289954,41,38,0,1
0.2318902700385769,0.3980500211954218,78,39,1,1
0.5019288469781398,0.3399745654938533,83,38,1,1
0.7268181168738392,0.3064857990674015,78,34,1,1
0.7882554650664382,0.1844001695633743,55,36,1,1
0.5616516645235033,0.1869436201780415,79,30,0,1
0.1075867981140162,0.4332344213649852,36,47,0,1
0.9818545506500927,0.4442560406952098,69,49,0,1
0.2868981283040435,0.3484527342094108,78,25,0,1
0.3981997428204029,0.1899109792284866,84,49,0,1
0.104872124589227,0.3094531581178465,56,36,1,1
0.1645949421345907,0.4484951250529885,65,49,0,1
0.3561937419631376,0.1708350996184824,69,22,1,1
0.2466066580940134,0.3459092835947435,48,29,1,1
0.7812544649235604,0.4802882577363289,49,26,1,1
0.0797256750964423,0.3535396354387452,73,26,0,1
0.1128732676096585,0.3950826621449766,81,37,0,1
0.8742677525360767,0.4752013565069945,33,27,1,1
0.2764680668666952,0.4031369224247562,54,50,1,1
0.4254893556222318,0.307757524374735,84,32,1,1
0.3527646806686669,0.4065281899109792,71,43,0,1
0.7588226889555651,0.3887240356083086,35,25,1,1
0.8446920988712674,0.3158117846545146,61,33,0,1
0.534076296613802,0.3179313268334039,56,48,0,1
0.5947992570367195,0.4035608308605341,63,25,1,1
0.3494784969281326,0.3162356930902925,80,50,0,1
0.8691241605943707,0.3857566765578635,47,45,1,1
0.8975567938276896,0.4836795252225519,68,33,0,1
0.0111444492070295,0.2229758372191606,88,49,1,1
0.6485212173167596,0.3836371343789742,41,28,0,1
0.051150164309187,0.2314540059347181,76,31,0,1
0.884840691527361,0.2301822806273844,40,48,1,1
0.7105300757251036,0.4039847392963119,70,29,0,1
0.4307758251178739,0.4056803730394235,75,48,1,1
0.0741534504929275,0.3565069944891903,71,29,1,1
0.0957279611373053,0.301398897838067,87,32,1,1
0.6000857265323618,0.307757524374735,52,36,0,1
0.840405772253179,0.2755404832556168,81,50,0,1
0.7431061580225746,0.2729970326409495,53,30,1,1
0.8948421203029004,0.2696057651547265,34,40,0,1
0.4002000285755108,0.2755404832556168,81,26,1,1
0.6883840548649807,0.4010173802458669,76,29,0,1
0.998428346906701,0.2344213649851632,30,38,0,1
0.1734533504786398,0.298007630351844,64,33,1,1
0.311473067581083,0.3391267486222976,74,43,1,1
0.7951135876553794,0.4010173802458669,40,23,0,1
0.6319474210601514,0.5671894870707928,41,24,0,1
0.8481211601657379,0.3403984739296312,32,31,0,1
0.1991713101871696,0.3628656210258584,55,28,1,1
0.2816116588084012,0.4332344213649852,88,38,1,1
0.0022860408629803,0.4315387876218736,43,38,0,1
0.200457208172596,0.3891479440440865,43,36,0,1
0.861123017573939,0.344213649851632,49,47,0,1
0.7779682811830262,0.4294192454429843,72,35,1,1
0.0917273896270896,0.3946587537091988,41,26,0,1
0.1348764109158451,0.4048325561678678,65,48,1,1
0.1577368195456493,0.3026706231454005,39,41,0,1
0.7233890555793685,0.1318355235269181,44,27,1,1
0.2533219031290185,0.400593471810089,60,47,0,1
0.0491498785540791,0.22509537939805,32,45,0,1
0.4734962137448206,0.2759643916913946,42,45,0,1
0.6496642377482498,0.4035608308605341,66,27,0,1
0.2297471067295328,0.274692666384061,60,44,1,1
0.2063151878839834,0.552776600254345,81,34,0,1
0.3117588226889556,0.2640949554896142,63,41,0,1
0.4254893556222318,0.3158117846545146,80,40,1,1
0.4202028861265895,0.3569309029249682,48,33,0,1
0.1523074724960709,0.2573124205171683,86,39,0,1
0.9475639377053866,0.5116574819838915,63,42,1,1
0.1687383911987426,0.1776176345909283,73,49,1,1
0.1865980854407772,0.440440864773209,86,27,1,1
0.2560365766538076,0.2344213649851632,79,39,0,1
0.7685383626232318,0.2772361169987283,52,29,1,1
0.4494927846835262,0.5091140313692243,75,28,1,1
0.2638948421203029,0.4345061466723188,64,39,1,1
0.1114444920702957,0.5680373039423484,63,26,1,1
0.9285612230318616,0.1933022467147096,69,32,1,1
0.2708958422631804,0.4052564646036456,71,23,0,1
0.6983854836405201,0.3887240356083086,40,30,0,1
0.6798114016288042,0.2318779143704959,31,38,1,1
0.5039291327332476,0.4739296311996608,44,28,1,1
0.8808401200171454,0.3866044934294192,54,26,1,1
0.1031575939419917,0.3505722763883001,50,48,1,1
0.2817545363623375,0.3505722763883001,65,24,0,1
0.8186883840548651,0.3836371343789742,53,45,0,1
0.4536362337476782,0.2640949554896142,60,43,1,1
0.8618374053436206,0.2280627384484951,65,24,1,1
0.5363623374767824,0.2763883001271725,58,42,0,1
0.5897985426489498,0.3620178041543026,82,29,0,1
0.615230747249607,0.3518440016956338,33,39,1,1
0.3520502928989856,0.5192878338278931,57,48,1,1
0.3481925989427061,0.4459516744383213,42,38,0,1
0.7663951993141878,0.4353539635438745,82,50,0,1
0.8789827118159736,0.4400169563374311,56,25,0,1
0.2098871267323903,0.2365409071640525,87,32,1,1
0.3051864552078868,0.4035608308605341,32,31,0,1
0.0062866123731961,0.4887664264518863,70,39,0,1
0.7719674239177026,0.3170835099618482,50,43,1,1
0.5539362766109445,0.2670623145400593,45,26,0,1
0.0784397771110158,0.300974989402289,56,44,1,1
0.6628089727103872,0.2119542178889359,53,46,1,1
0.4634947849692813,0.4378974141585418,68,33,1,1
0.940991570224318,0.2636710470538363,81,31,1,1
0.608515502214602,0.3217465027554048,46,50,0,1
0.3186169452778968,0.4768969902501059,51,40,1,1
0.9819974282040292,0.4438321322594319,54,34,0,1
0.72524646378054,0.300974989402289,45,34,0,1
0.6113730532933277,0.4260279779567613,80,36,1,1
0.334190598656951,0.2687579482831708,36,29,0,1
0.0865837976853836,0.2759643916913946,80,33,0,1
0.7251035862266038,0.3632895294616363,39,24,1,1
0.298042577511073,0.1500635862653666,32,42,0,1
0.8694099157022432,0.188639253921153,53,28,0,1
